0,"rapid, trip, plane, ticket, idaho, california, doesnt, problems, would, wonderful"
0,"delayed, hours, one, hour, flight, frustrating., also, unable, get, decent, meal, hour.never"
2,"please, went, beyond, do,, made, number, one, priority"
2,"guys, awesome, thanks"
2,"anna, palm, springs, gate, deserves, medal, handled, ppl, missing, flights, like, pro"
0,"would, appreciate, answer, werent, alerted, flight, cancelled, flighted, plane, landed., showsomerespect"
0,"wtf??, delay, delay., hours, yvr, san?, unacceptable., flight, crew, availability, blame?, never"
2,"great, customer, service, again., thanks"
2,"thanks,, would, awesome."
0,"hey,, left, computer, bag,, w/computer, inside,, united,, filed, online, report,, response"
0,"case, 8473573., requested, 2/5,, 2/19..., 7-10, days, ill, get, response,"
1,"also,, united, phone, representative, asked, web, password., normal?"
0,"would, like, supervisor, talk, to., waiting, flight, attendant, one, walked, left"
2,"hope, see, board, soon, thanks, tweet., ^ey"
0,"curious,, going, finally, learn, customerservice"
1,"(2/2), pay, person, portland, airport., flying, perth., done, air."
0,"(1/2), thanks,, answer, question., want, make, reservation, phone, perth,, hold, 24hrs,, family"
0,"wasnt, delay, much, straight, cancelled, flightlation., weather, wasnt, issue, either."
0,"thanks, ruining, wedding, anniversary., flight, ua4904, ewr, rdu, delayed, hours, reach, home, nxt, day"
0,"cancelled, flightled, flight, unknown, reason, havent, really, given, anything, make, overnight, layover, tolerable"
0,"yes, flight, rebooked., losing, trust, want, get, anywhere, time."
2,"thanks,, keep, good, work"
2,"reflight, booking, problemss, last, days, time, united, wait, time, &lt;5, seconds, kudos, excellent, customer, service"
1,mind?
0,"you., evry, 1st, flight, take, delayed, evry, 2nd, time, missed, evry, time., lastflightofthenight, breakup"
0,"not., submit, complaint, line, never, heard, back, dont, id-, find"
0,"freaking, worthless., hate, airline."
0,"us3645, leave, ord, time, week, shameful"
0,"missed, daughter, suppose, dpt, ord, dpted, 8:30pm, -checked, weeks, average, ua3645, -shameful, day, average, 7:54pm"
0,"fantastic, night, waiting, hours, delayed, airplane,, alert, flight, cancelled, flighted, lands., whatstatus"
1,"someone, airport, portland,, buy, ticket, picked, used, 2days, late, flightr, perth,, australia?, thanks"
0,"delta, flight, lax, compensated, rental, car, there."
1,"happens, 9:11, a.m., 9/11, 2spooky, 4me, spook, much, scare"
0,"missed, it., set, hotel., flights, delayed, sfo, hours., missing, wedding, festivities, friend."
2,"sent, confirmation, via, dm., thank, much"
0,"board, customers, onto, plane, pilot?, thing, expedited, time, line, book, new, flight., come, now."
0,"stuck, tarmac, last, hour., beer?"
0,"recent, services, bad., trip, aweful., disappointed, never, again."
0,"landed, 9:40pm, standing, waiting, bags, loaded, plane, side..why, isnt, crew, heretiredcustomer"
0,"rebooked,, however, would, nice, wait, extra, min, airport., make, right?"
0,"enough, already, poor, service,, old, planes,, ridiculous, routing., time, find, new, airline, status, match."
0,"waiting, hour, finally, board, airplane, find, call, maintenance., plane, cold."
0,"broke, suitcase, refuses, give, repair, estimate."
0,"scheduled, flight, crew?, competent, person, working, airline?"
0,"help, 689, chicago, get, gate., freezing, runway, seems, like, crappy, thing, 9pm"
0,"thanks, kp., whats, going, w/4840, tonight., bad, update, online, phone., cant, give, customers, good, info., waste, time?"
2,"got, lost, kindle, mail, thanks, again."
1,"code, airfare, refundable?"
0,"4840, wtf, cant, update, times, timely, manner?, youve, known, fight, delayed, service, awful"
1,"want, book, multi-city, fare., miles, 1of, flights., option, pay, 1st, flight, miles, +2nd, ump, visa?, thanks"
0,"waiting, plane, long, missed, connecting, flight, left, early., thats, last, flight, tonight., help"
0,"ord, gate, c25, flt, 619-, remember, customers, valuable?, hard, nice, someone, lugging, guitar, carryons"
0,"worst, service, ever., denied, access, flight, moved, flight, times., hard, schedule, gate?, next, time."
0,"denver,, bag, san, jose., see, something, wrong, here."
0,"know, bad, youre, praying, connecting, flight, delayed, hour, delay, first, flight, justgetmehome"
0,"playing, hide, seek, gate., cant, find, it,, minutes."
0,"5.5hrs, late, flightr, still, cant, figure, out., random, text, updates., embarrassing, ua3728"
0,"stop, picking, cle"
0,"booked, flight, sept, get, best, price, april, usa,, checked, 67, cheaper,, con, unhappy, customer, ripoff"
0,"big, properly, manage, flight, times., thing, time., least, prepared, gate, land"
0,"rather, truth, flight, forced, sit, day., trying, get, home, this."
2,"leaving, soon., thanks"
0,"another, delayed, day., delayed, outbound., delayed, inbound, waiting, ewr, gate, ready., ready??"
0,"cancelled, flighted, mileage, plus, award, reservation, g6455c, day., yet, see, miles, back, despite, agent, confirmation."
1,"partner, booked, individual, reservations, flight., pr., silver, share, premier, privileges, somehow?"
0,"gate, changes, minutes, flight, roanoke, flight, sous, falls, ohare..., painful"
0,"nuts, said, flight, ground, still, albany, wont, plane., someone, compensating"
0,"doumented, via, link., however,, four, months, response,, suggest?, shall, expect, one?"
0,"what?, yall, zero, concept, customer, service., oh...and, connection, delayed"
1,"sent, dms"
0,"changed, again., crazy, youragentshavenoclue"
0,"never, get, flight, time., hour, delay, earlier, another, hour, delay, connecting, flight., makes, straight, delays"
0,"b/c, delay, oversold, passengers????, mess, going, compensate?"
0,"blamed, weather, lol, wind, cloud, sky, delayed, ways, kidding, charge, 1.5lb, w/8, delays?"
0,"flight, 4841...3, gate, changes, top, this., really, hoping, compensate, points/mileage, account"
0,"contact, others, flight, cant, get, website, work., none, info, valid"
0,"hour, stuck, still, plane., total, failure, partners, ensuring, best, customer, experience."
1,"line, iah, avgeek"
0,"silence, telling"
0,"thanks, 2hr, delay, ground, crew, landed., least, didnt, break"
1,"bought, round, trip, chicago, two, days, ago...today, flight, half, way, get, discount??"
0,"illiterate, magic, code, make, customer, service, site, work?"
0,"worst, airline, ever, staff, nasty,, wifi, bags, delayed, due, weather??, belt, broken., selling, ual, stock"
0,"confused., agents, directed, website, delays, nothing, works"
0,"minute, wait...still, gate, broken, jetway., might, miss, connection"
0,"lost, wallet, flight, 1007, yesterday, houston, bogota., filled, online, form., response, yet."
0,"following, see, one, experiencing, noticing, substantial, downgrade, service, post, merger"
0,"40+, minutes, waiting, gate, broken, jetway., different, gate, maybe?"
0,"never, got, flight, austin, houston, time, connection, ever?, ever"
0,"sitting, tarmac, half, hour, landing, jetway, broken., 2daysofunitedfailures, 1thingafteranother"
0,"look, twitter, history, usual, service, non, existent"
0,"make, sure, make, cancelled, flighted, flight, baggage, upgrade, fees, seem, like, labyrinth, might, able, swindle"
0,"considered, time, arriving, destination, half, hour, late, flightr, scheduled?"
0,"thanks, trying, take, money, without, notice., industry,, cancelled, flight, service,, refund, issued., cont"
0,"direct, phone, number, status, match, desk?, really, regret, flight, booking, problems, now."
0,"yet, disappoint., sitting, iad, ua3728, 3.5hrs, cant, seem, know, plane, hasnt, left, albany., fail"
0,"still, sitting, waiting, plane....4, hours, wasted"
0,"line, getting, longer, moving, slower., lady, working, counter, great,, needs, help., customerservicefail"
0,"wasting, time, baggage, claim, thanks, dfw, ground, crew, checked, bag, without, actually, checking, space, frustrated"
0,"flight, heavy, fly, back, palm, springs, (after, air, mins)"
0,"boarding, process, sucks., learn"
0,"ouch,, delays, due, mechanical, issues, qro, wait, yall, seem, falling, apart, alwaysdelayed, unitedfail"
0,"fingers, crossed, capable, getting, baggage, point, a-&gt;b, united, airlines"
0,"happened, afternoon?, huge, amt, incoming, planes, sfo, delayed, 1-2, hours., frustrating"
0,"way, impatience, part...its, untruthful, proper, systems, place"
0,"maybe, person, working, customer, service, desk, houston, airport?, line, rows, deep, person, working"
2,"ill, stick, united, flight., thanks,, though., effort, much, appreciated."
0,"survey, long., fly, lot, segments, ill, fill, every, trip,, takes, minute."
0,"think, hiring, baggage, attendants, ewr?, waiting, bags, hr., united, overcharged&amp;underserved"
0,"telling, cancelled, flighting, flight"
0,"service, staff, less, friendly"
0,"comedian, promise, make, fun, stage, tonight."
0,"tried, got, whole, 2,000, characters, even, done."
0,"reboard, without, captain., well, sitting, another, 20+, min?"
0,"flight, 1712, houston, delayed, duecto, engine, trouble., willl, hold, connection, argentina, houston, since, late, flight, now?"
2,"great, appreciate, it"
2,"well, taken, care, of,, thanks., ive, already, sent, survey, request, ill, share, positive, experience, (despite, delay)"
2,"thanks, everything, a-ok, now."
2,"sent., thanks, much, strong, customer, service"
0,"delayed, flight, slc, 2.5, hours., gives?, snowforce"
2,"excited, put, earlier, flight, get, home, woo, hoo, travel, "
0,"airline, joke., person, working, special, services, ewr??, line, ppl, deep., grow"
0,"concerned, close, club, paid, alot, 10., last, flight, 11:15p., construction, going, inconvenient."
2,"perfect, thank"
0,"care, less, person, although, walked, away, complaining., man, 10p, lax, club., more....."
0,smiling?
0,"worst, airline, world-8, delays,, gate, agent, loses, mind, 1.5, lbs, charges, $100, top, $25, already, paid"
0,"wed, prefer, everyone, hear, complaints, amount, airline"
1,"standby, connecting, flight., 1st, list., nudgenudge, told, four, slots, open., save, me., please."
0,"worst, airline, ever, 70+, legs, travel, officially, done., time, vocab., taking, premier, status"
1,"got, interrogated, united, club, chicago., unitedairlines, rude, poorform"
0,"want, contact, someone, question, put, hold, minutes, order, hung, sent, pet, line"
1,"access, frankfurt, arrival, lounge, flying, global, first, class?"
0,"keeps, delaying, flight,, horrible, customer, service"
2,"best, pilots, ever, thank, guys, great, trip, thatisall"
0,"guys, atrocious., far, better, service, silver, delta, platinum., ill, switching, back, delta."
1,golfunited
0,"denied, called, got, hung, on., speaks, manager, second, call"
0,"club, den,, east, west,, disgusting."
0,"installed, working, same., kicked, hour, wouldnt, let, back, in., four, wasted, hours."
1,"would, like, know, possiable, checkin, online, must, done, schiphol?"
0,"thats, tried, do,, entering, email, 2nd, device, made, email, typo., way, fix, option, log, out/in"
1,"delivery, service, use?, like, call, myself."
0,"4-6hrs, told, what?, guess??, theyve, apparently, bag, 20hrs, call."
2,"thank, you."
2,"admit, app, good, lots, useful, func, (such, live, seat, map)., congrats"
0,"still, waiting, bags., web, still, cant, tell, location, come, tell, given, minute, is?"
0,"seriously?, waiting, hours, plane, 10:20, flight, leave, 3pm, leave, plane?, great., great."
2,"kind, cool, run, boss, man, sfo."
2,"got, call., bag, delivered, tonight., thanks, reply"
2,"global, first, class, lounge, ord, menu., yummy"
2,"pleasantly, surprised, quality, service, flight.flew, lga-cle-den., friendly, crew., love, concept, byod, worksnicely"
0,"like, hearing, you., havent, replied, tweet, and/or, email, yet?"
0,"rude, grouchy, agent, dulles, check-in, got, hour, trip, lousy, start., needs, nap, something."
0,"use, special., people, group, one., board, global, together?"
0,"thats, didnt, read, entire, tweet., wifes, 12pm, flight, delayed, 6:30., thats, hour, flight, delays, weeks"
0,"sure, are."
0,"help, customers, couldnt, meet, (and, subsequently, lost)?"
0,"question, given, food, vouchers, cant, use, plane..how, come"
1,"please, reroute, oregon, womens, tennis, santa, barbara., theres, supposedly, another, connection, la."
0,"needs, pay, car., could, flight, help, desks, say, already, left., shame."
0,"bos-sf, waivers., business, cancelled, flighted, due, weather, before/after., flexibility/compassion, extreme, circumstances"
0,"see, tweeting, little, min, ago., ignoring, request?, cantlogoutofunitedwifi"
0,"anyone, awake?, paying, wifi, iphone, need, using, laptop., logout, option, wifi, flight?, time, wasting"
0,"work, customer, support-, extremely, saddened, united, wont, waive, change, fee, flights, cancelled, flight, due, east, coast, storms."
0,"another, f*cking, delay, past, hours?"
1,"online, inchecking, able, netherlands, (ams)?"
0,"777, sfo, hnl, zero, entertainment, systems???youareonyourown"
1,"special, promotions, flights, departing, newark,, st., johns,, antigua?"
0,"flight, ua5631, sfo, burbank, delayed, twice, now., still, plane, sight., get, together."
0,"saying, truth., dont, even, email, 2015"
0,"mr,, shes, way, now,, thought, detail, extravaganza, you..., dobetter, please"
1,"premium, upgrade, paid, mileage, upgrade, done, prem, eco, upgrade, fare, refunded?"
1,"deaffriendly?, getting, there., read, review"
0,"followed, baggage, rules, website, still, charges, $150., going, one, way"
0,"need, track, lost, luggage, shipped, me., need, human., automated, 800-335-2247."
1,"conf, receive, it?"
1,"still, waiting, response, whether, allow, use, rear, facing, car, seat, erj145."
0,"nonrefundable,, hence, wrote, $200, doesnt, make, sense, 150, credit., nothanks"
0,"website, day, yesterday-, tried, put, info, in&amp;didnt, thru-, today, flight, bought, went"
0,"realize, wife, waiting, delayed, flight, moment., sure, understand, tweet."
0,"minor, freaking, might, make, connecting, flight, hawaii, yes, frustrated"
0,"denied., sure, charge, $150, one, way, $25, way, hime"
0,"even, so,, change, could, made, online-, instructed, call, agent-, maybe, syastem, allow, agents, link, passengers"
0,"case, 8544484"
1,"no,, pricey, chase, mileage, plus, cc."
0,"airbus, a320, seats, awful., dont, recline."
0,"follow, that., plus, theyre, options., thats, fly, you., epicfail"
2,"great, way, start, vacation, time, departure, looking, forward, global, first, class, suite"
1,"embossed, badges, patches, superior, ones, currently, using."
0,"sitting, plane, hour, scheduled, takeoff, without, cloud, sky?, keepusguessing, isthisyourfirsttry"
0,"airplane, otherwise, would, call, police,, flight, take, 12h30am"
0,"huh?, sent, crash, reports, feb, alone., one, day., app, consistently, crashes."
0,"abused, threatened, forced, travel, lower, cabine, (last, seat), yesterdays, flight, houston, sao, paulo"
0,"contacted, yesterday, told, theres, nothing, suggested, email, compensation, ???, cust, service???"
1,"1k., think, looking, help"
1,"res, 0167560070877, fsqthg, thanks"
0,"unfortunately,, doesnt, help., automated, computer."
2,"flt, 1583, ewr, sfo, excellent, service., friendly, flight, attendants., made, 6am, flight, good, start, day."
2,"yes, (y), instagram"
1,"really, shouldnt, use, word, crashing., sayin."
0,"airlines, delayed, flight, way, chicago, leaving, chicago., next, time, is."
0,"inquire, nothing, it...pretend, theyre, interested., responded, response, back..."
1,"need, assistance, change, flight, get, ailing, parent.., flight, leaving, tuesday, need, change, asap, sooner, custserv"
0,"must, stop, relationship, you., youve, become, greedy, heartless, long, term, relationship"
0,"customer, service, lacking, owe, camera., also, appreciate, interrupted, every, time, speak, thanks"
0,"get, refund?, would, like, book, better, airline."
0,"call, discuss, told, united, phone, contact, passengers, absurd..."
0,"messaged, requested-, called, baggage, team, again., still, newark., please, help, let, know, next, steps"
1,"one, club, lax, terminal, across, gate"
0,"flight, delayed, minutes, ord, plane, didnt, food., fixed, future., its, dumb, delay."
1,"need, change, flight, tuesday, sooner, attend, ailing, parent, fl,, need, help, custserv"
0,"need, chat, actual, human, asap"
1,"already, emailed, didnt, know, expedient, contact, here., please, advise., thanks."
1,"yes, landed."
2,"joni, great, job, flight, 5653, lax., thanks, great, flight."
2,"far, good., stepped, denver., next, stop, portland"
0,"3/10, disappointed, service., missing, connection, hour, delay, cramped, seats., least, app, good"
0,"joke., hang, customers"
0,"charged, one, way, baggage.find, others, leaving, pittsburgh, equipment, werent, charged, hung"
2,"orthodoc, on-call, in-flight, glad, service"
0,"publicly, asked, details, flt., sent, dm,, like, asked,, yet, days), hear, you., unitedfail"
1,"click, lounges, tab., need, flying, supported, s/a, airline"
2,"want, shout, thank, pilots, staff, feb, flight, newark, boston, 4:40pm., super, helpful"
0,"help, there?, ua4935, cant, take, without, missing, galley, cart, one, find., pax, seated, last, hour."
1,"hiring, flight, dispatcher, chicago,, (network, operations, centerl)"
0,"doesnt, make, sense., ive, years,, youre, making, harder, keep, loyal."
1,"747-400s, updated, power, outlets, seat-back, tvs, yet?, flying, ord, tokyo-narita, 28th"
0,"premier, desk, able, rebook, friends, problem, pay, checked, bag"
0,"did,, thought,, nothing, happened"
0,"flt, ord, correct., per, dm-, flight, ord, cvg, charged, incorrectly"
0,"need, change, way, customer, service, handled, waiting, supervisor, contact, days,, gives?"
0,"need, talk, actual, person, missing, luggage., please, advise, make, happen."
0,"know, see, estimated, time, dep., 10am., dont, understand, wasnt, better, estimate, hrs, ago"
1,news?
0,"trick, making, look, popular, twitter, worst, airline, wellplayed, jokesonus"
2,"message, sent., thank"
0,"thats, told., refund, doesnt, really, makeup, inconvenience, caused, missed, meeting..., it?"
1,"year, van, gogh, fans, visit, europe"
1,"year, van, gogh, fans, visit, europe"
0,"please, explain, need, pay, bag, fees, twice,, equally, $1200,, delayed, flight, resulted, bags, rechecked, overnight?"
0,"watched, entire, uncvsduke, game, tarmac, cancelled, flighting, flight, crew, timed, out,, right, 4hr, flight...."
0,"vacation, days:, relevant,, ritz, night:, $700,, losing, day, idiots, sleeping, newark, ramada;, priceless"
0,"time, spent, night, trying, sleep, toddler, bed, airport, ramada, without, luggage, kidnapped, furious"
0,"calling, check, future, flight, first, agent, hung, sent, pet, travel, line, hell"
0,"fyi, site/app, still, shows, plenty, unavailable, flights, errors, with., almost, hrs, sellout., flying"
0,"sure..., youve, saying, long, ive, tweeting, obsolete, fleet., promises, free."
0,"never, flying, unitedairlines, ever, again., $285, checked, bags?, 50lbs?, angrycustomer, unitedairlinessuck"
1,"trying, locate, passenger, landed, hrs, ago, ua938., assist?, flight, still, customs?, please, help"
2,"thank, something, special."
0,"flight, turned, around, mechanical, reasons, 1/30/15., never, fly, united, dont, check, planes, properly."
0,"really, addressed, somewhere, website,, find, completely, irritating, unable, take, flight, now."
0,"ua1740., 4.5, mechanical, delay, get, $50, voucher?, tweet, book, next, trip, ua."
1,fee...
0,"hi.i, still, waiting, refund., ridiculous.or, approve, tickets, give, refund.please, advise, wht, going"
1,"updates, dot, looking, united, fares, london, last, week?"
0,"booked, flight, yesterday,, appeared, account, confirm, email, since, hours, disappeared, err, segment"
0,"no-, boarding-, cant, agents,, phone,, taking, care, travellers,, link, reservations??"
0,"ewr, ppl, told, call, 1800,, 2x/day, since, monday., still, layover, loc., ref, tho., help, appreciated."
2,thank
0,"board, 630a, flight, cancelled, flight, doesnt, pilot?, miss, meeting, atlanta, someone, slept, in?"
0,"response, weeks, since, complaint, submitted, days, since, said, would, look"
0,"worried, cold, weather, snow, would, delay, morning,, pilots., stillwaiting"
0,"rushed, degree, weather, get, airport, time., bad, pilots, didnt, same., stillwaiting."
2,"thanks, quick, reply, fill, form, idnumber8569822, hopetogetanswersoon"
0,"handed, slip, paper,&amp;said, call, 1800., called, 2x/day, trying, get, sent,, still, layover, airport.have, ref, tho."
2,"thats, fine., ill, take, them."
1,have.
0,"recap,, bounced, flight,, lied, me,, hung, me., supposed, think/do, now?"
2,"thank, second, flight, already, got, bumped, 1st, love"
0,"...she, said, would, need, get, supervisor., waiting, supervisor, hung, me."
0,"...she, could, access, seat, map, said, would, note, upgrade, itinerary, call, back, late, flightr..."
2,"goods,, ill, call, tomorrow,, thanks."
1,"next, day"
0,"loses, luggage, loses, reservation., hour, travel, day., want, get"
0,"flight, fine., lost, luggage?, much., looks, like, ill, least, half, day, late, flight, conference, santa, monica..."
0,"flight, without, working, screen, friend, possible, move, another, place, unitedfailsworsttripofmylife"
0,"^gj, flight, 1101, didnt, wifi, even, though, promised, ground, crew., anotherdisappointment"
0,"^gj, will., agree, hours, late, flight, arrival, unacceptable., hope, pray, bag, here."
0,"unhappy, uniteds, service?, read, ralph, naders, open, letter, uals, ceo., leave, comment, rt."
1,"ok., info?"
0,"best, seats, paying, customers, get, board, first, badcustomerservice"
0,"happens, time., united, pilots, always, exit, row., america, treats, customers, better, employees."
0,"yes, got, gate, specifically, asked, seats., discouraging, walk, past, crew., 37d"
0,"unavailable, leg, registered, hours, sold, out., option, offer, 45min, +$400/ticket, travelocity, (2of2)"
0,"error, message, said, couldnt, process, request, last, step, seat, selection, leg., agent, unaware"
0,"4348, soon, going, wait, time, gate,, empty, msp, airport, flight, min, still, counting..."
0,"..., horrible, wait, time, 4348, get, gate, ..shows, total, miss, management, value, customer, time, respect, thier, sentiment"
0,"disappointed, service, starting, gate, operator, bos, rude, stopping, carry-on, bag..."
0,"service, sucks, mexico, houston., finally, realized, snacks, in1st, dont, work, cheap, as);:"
0,"^gj, believe, hands, worst, service, ive, ever, experienced., makes, look, amazing., unitedairlines"
2,"please, give, special, thanks, aaron, tampa, office, helping, literally, two, hours, hes, amazing., mission, accomplished"
1,"followed, dmd."
1,"want, hotel, room, whiskey."
1,"flight...gotta, make, connector"
1,"noted., details, dmed, shortly."
0,"ua5029, ric,, ua507, ord,, ua423, den, -all, delayed, non-weather, issues., way, go,, youre, batting, 1.000, hotels"
0,"would, made, hadnt, already, booked, another, flight, cancelled, flighted, original, reservation."
0,"book, reward, travel, august??, everything, blacked, out."
0,"horrific, flight, experience,, guys, made, never, want, fly, airplane, every"
2,"flight, rsw, tonight, -me, twin, year, olds., pilot, row, stayed, help, get, boys, bags, off., lifesaver"
0,"flying, united, over...sorry., captain, still, minutes, pre-flight, preparations, make, sat, air"
0,"trying, get, emails., talking, about?, business, people, expect, airline, wifi"
0,"tried., already, cancun, one, delivered"
0,"illegal, breach, contract., touch, customer, feedback"
0,"way, treat, customers, lot, issues, worth, headache, went, thru"
0,"yes, ewr, corrected, fact, beought, share, rooms, unexpactable"
1,"want, make, day?, friend, premier, soon., chance, upgrade, two, leg, flights, ecom, plus?"
0,"please, review, fix, baggage, procedures, dulles, happens, every, week, sister, travels, airline"
0,"nothing, else, ^gj?, customer, service?"
1,"thanks, counters, located?, late, flight, open?"
0,"no,, rebooked,, hours, original, arrival, time., talk, compensation."
0,"coworker, conflict, hotel, issue, trying, share, posted, facebook, page, erased"
0,"lost, parents, luggage, cancun,, said, would, delivered, hotel, 7pm,, almost, 11pm"
0,"watched, connecting, flight, den, pull, away, gate, pull, gate., slapintheface"
0,"...and, versions, 738,, row, window, all., ahead,, check., well, wait."
0,"pretty, sure, ive, got, shin, splits, sprinting, iah, watch, plane, pull, away, jet, way..."
0,"well, income, flight, dca, take, ewr, delayed, made, miss, connection, fll, yes, hotels, necessary"
0,"please, stop, cancelled, flightling, flights?, trying, get, home, take, two, exams, tomorrow., youve, cancelled, flightled, flights, me."
0,"ive, hung, twice, staff., upset, right"
1,"dca-ewr, flight, 4372"
0,"hour, flight, fll, ewr,, 1242,, waiting, hour, plus, bags,, sign, yet., gives????"
0,"better, airline, continental., $75, service, fee, $75, flight, booking, problems, fee, $25, talk, human, fee:"
0,"despicable, spoke, many, diff, people, everyone, telling, something, different, claim, no., need, bag"
0,"come, crew, traveling, flight, gets, better, seat, get, stuck, checking, bag, crews, bag, got, flight."
1,"please, tell, united, flies, sydney, australia, pref, asia, pac, voucher, redeem."
0,"cant, claim, weather, hardworking, crew, pulling, seats, plane, right, thing., know, wont"
0,"youre, missin, point, weather., youre, lying, seats, broken., claim, weather, get, hotels., classy"
0,"trying, break, world, record, delayed, flights, year?"
1,"flights, dont, appear, applied, mileageplus, account., help?"
1,"aussie, cowgirl, lookin, cowboy., take, fort, worth,, estelle, says, ill, find"
2,"okay,, thank, help"
0,"captain, said, 820pm, flight, san, francisco, delayed, due, weather., ua1416, departs, ....failagain"
2,thanks
0,"bet, doesnt, turn, thirty, minute, delay, original, flight, hour, delayed, arrive, time"
0,"worst, flying, experiences, ever, past, three, days., airline, needs, get, together., lost, customer"
0,"customerservice, fail, long, time, flyer, switching, airlines, frustrated"
2,"okay, thanks, help,, appreciate, time"
0,"negative., done, wasting, time, amateurs, customer, service., thanks, least, offering."
2,"weeks, ago, awesome,bright, vibrant,, habitrails"
2,"worries, everyone, boarded,, cushions, brought, in., took, while,, made, here."
1,"hey, think, someone, could, meet, book, arrive, 10:30?, yes, please, amypoehler., oscar, took, it."
2,"good, flight,, thank"
0,"me?, hold, customer, service, long, time, (53, min, getting, run-around., thanks."
2,"yes, lhrt2, lounge, fantastic,, ones, could, remotely, similar"
0,"omg, bag???, yyzua70435, enough, shenanigans, already., getting, real, old, real, quick"
1,"see, hours., thanks"
2,"thanks,"
0,"worst, airline., lost, luggage, delayed, flights, unaccomidating"
2,"officially, favorite, airline., created, magic, day, friendlyskies, careyon"
2,"wonderful, flight, attendant, named, leah, lga, den,, den, anchorage"
2,"protected, flight, gate, agent, kerry, las., also, excellent, job, getting, destination, today., thanks"
0,"mean, real, live, person, somewhere, speak, newark, post, security?"
1,"bought, flight, united, ebokeers, paris, miami., chance, check, everything, ok?"
1,"^jt, ord, phl, flight, 9:15, (cdt), delayed?, kinda, hoping, stranded, ord, either."
1,"happened, flight, status, map?, cool.."
1,"guys., submitted, request, ticket/hotel, reimbursement, delayed/over, night, stay, coming, back, dominican., help?"
0,"apologize, president., employees, blamed, him,, heard, repeated, times."
0,"change, fee, $200., exact, flight, atl-hou, $165., charge, $574?, math, doesnt, add, up."
0,"hello., overseas, bag, lost., cant, call, customer, service, help, me?"
0,"knew, shouldve, flew, lol"
0,"ua1641, ewr-mco, feb, wifi, never, connected, allowed, purchase, access, twice, charged, me., need, file, claim, with?"
2,"admit,, youve, rather, good, years., youve, still, got, hooked., (for, now), peace."
0,"feedback, concerns, via, site, arent, going, improve, poor, airport, experiences."
0,"dropped, bags, newark., desk, guy, rudest, customer, facing, person, met., even, two, children, shocked"
2,"thanks, re-upgrade, 1st, class., may, min, flight,, appreciated."
1,"alright,, thank, you., page, says, routes, aircraft?, specifically, 787."
0,"well, sorta....we, trying, get, aquadilla,, flight, goes, day., booked., cancelled, flighted, flight"
0,"cost, $547, change, city, origin, flight, costs, $165, customerservicefail"
1,"least, ua1564, ord, waiting, deplane, catch, ua4232, clt., chance, waiting, last, second, us?"
2,"done, thnx"
0,"still, frustrated, gave, seat, promised, travel, certificate, withheld, w/o, explanation."
1,"pty, pit, via, iah"
0,"sure, happened, msp, yesterday,, unhappy, bag, delayed,, sat, msp, hrs, delivery, 2:30"
1,"possible, redeem, miles, one, part, round, trip, itinerary, without, book, two, separate, reservations?"
0,"almost, like, punished, living, near, large, metro, area., ewr, top, ranked, domestic, delays., good"
0,"thanks., weather, understandable,, every, single, domestic, flight, delayed, inbound, intl, flights,, crazy"
0,"tag, number., luggage, taken, weigh, scale, appears, sent, conveyor, belt, without, tag..."
2,"hey, awesome, thanks, reply,, filling, form"
0,"correct, date, 2/11/15"
0,"phone, reps., none, could, see, rebooked, missed, flight.told, standby, nonexistent, late, flightr, flight., hurt, you?"
0,"cant, dm,, youre, following., lly144., rebooked, ua1516, still, need, seats."
0,"supervisor, situation-, stacey, took, details-no, claim, number, given"
0,"hour, since, boarding, began, still, sitting, gate., ua507"
0,"tks, reply., psp, employees, blamed, late, flight, departure, potus, main, reasons, dvr, flt, late, flight, insufficient, ground, crew, handle"
0,"took, one, you., window., also, fun, get, motion, sick."
0,"1007, houston-bogota, engine, problem,, mechanics, trying, fix, problem,, safety, first,, better, change, plane"
0,"blame, giving, time, get, drunk, tell, feel, overpriced, sub, par, airline"
0,"idea:, dont, want, frustrated, dont, cancelled, flight, flights, crew, overflowed, toilet., get, plumber"
0,"patient, luxurious, middle, seat, next, delayed, flight"
0,"patient, let, string, tweets, showing, people, bad, business"
0,"think, guys, half, full, flight, held, overbooked, 3pm, flight, fill, one, cancelled, flightled, mine"
1,"in-flight, promo, tvs, includes, brian, williams., tough, edit, quickly., complaint,, observation."
0,"thanks, ill, fill, form, one, reads, responds, to."
0,"patient, refused, switch, flight, checked, bag, cancelled, flightled, one"
0,"sent, last, week,, re:, suit, regarding, error., response, given., please, answer, tell, send, suit, to...."
0,"wrote, got, nothing.and, .it, simple, thing.will, ypu, provide, compensation, delay?"
1,"many, 787s, currently, operate, aircraft, operate?"
0,"dont, want, customers, frustrated., thank, patience., ^jt, lovely, sentiment,, $180, one."
0,"different, departure, arrival, updates, ua304???, 1hr., please"
0,"vegan, meals, creative, noodles,, peas,, zukes., non-vegan, yogurt, acceptable, vegan., better?"
2,"well,, thanks, charging, switching, two, cancelled, flightled, flights, anyway., pretty, nice., stillmakingmepoorthough"
2,"well, john, hughes, birthday., stick, plane, hold, trains, automobiles., gate, workers, well."
0,"will,, show, new, program, beneficial, longstanding, loyal, consumers..."
0,"hear, blah, blah, blah, ....you, shoulda, used, $400, buy, ticket, instead., ill, driving, flying"
